"Date & Time","Use [kW]","Gen [kW]","Grid [kW]","Solar [kW]"
2015-12-31 23:00,0.756825833,-0.002000000,0.758825833,-0.002000000
2015-12-31 22:00,0.788346667,-0.002000000,0.790346667,-0.002000000
2015-12-31 21:00,0.771408889,-0.002000000,0.773408889,-0.002000000
2015-12-31 20:00,1.076428611,-0.002000000,1.078428611,-0.002000000
2015-12-31 19:00,0.475146667,-0.002000000,0.477146667,-0.002000000
2015-12-31 18:00,0.381821667,-0.000384722,0.382206389,-0.000384722
2015-12-31 17:00,0.475939167,0.142042222,0.333896944,0.142042222
2015-12-31 16:00,0.577623333,0.447789167,0.129834167,0.447789167
2015-12-31 15:00,0.909507222,0.906558056,0.002949167,0.906558056
2015-12-31 14:00,1.601598611,1.290547222,0.311051389,1.290547222
2015-12-31 13:00,2.081567778,1.437858056,0.643709722,1.437858056
2015-12-31 12:00,0.841023889,1.172506944,-0.331483056,1.172506944
2015-12-31 11:00,0.697469444,0.591707222,0.105762222,0.591707222
2015-12-31 10:00,0.883678889,0.179863889,0.703815000,0.179863889
2015-12-31 09:00,1.354538056,0.154332222,1.200205833,0.154332222
2015-12-31 08:00,1.218307222,0.002737222,1.215570000,0.002737222
2015-12-31 07:00,1.172273889,-0.002000000,1.174273889,-0.002000000
2015-12-31 06:00,1.403675833,-0.002000000,1.405675833,-0.002000000
2015-12-31 05:00,1.164038611,-0.002000000,1.166038611,-0.002000000
2015-12-31 04:00,1.120587778,-0.002000000,1.122587778,-0.002000000
2015-12-31 03:00,0.369930000,-0.002000000,0.371930000,-0.002000000
2015-12-31 02:00,0.963546111,-0.002000000,0.965546111,-0.002000000
2015-12-31 01:00,0.347222778,-0.002000000,0.349222778,-0.002000000
2015-12-31 00:00,0.959822778,-0.002000000,0.961822778,-0.002000000
2015-12-30 23:00,0.967279444,-0.002000000,0.969279444,-0.002000000
2015-12-30 22:00,0.734137500,-0.002000000,0.736137500,-0.002000000
2015-12-30 21:00,0.787363889,-0.002000000,0.789363889,-0.002000000
2015-12-30 20:00,0.837660278,-0.002000000,0.839660278,-0.002000000
2015-12-30 19:00,0.824691944,-0.002000000,0.826691944,-0.002000000
2015-12-30 18:00,1.307693333,0.000470278,1.307223056,0.000470278
2015-12-30 17:00,0.398986667,0.159517500,0.239469167,0.159517500
2015-12-30 16:00,1.680331111,0.727948611,0.952382500,0.727948611
2015-12-30 15:00,1.936360556,1.126154722,0.810205833,1.126154722
2015-12-30 14:00,2.077891389,1.470571389,0.607320000,1.470571389
2015-12-30 13:00,2.362241389,1.539648056,0.822593333,1.539648056
2015-12-30 12:00,1.312619167,1.100318889,0.212300278,1.100318889
2015-12-30 11:00,0.776348611,0.462778056,0.313570556,0.462778056
2015-12-30 10:00,0.854279444,0.134654722,0.719624722,0.134654722
2015-12-30 09:00,1.462056667,0.069559444,1.392497222,0.069559444
2015-12-30 08:00,1.516540833,0.001370278,1.515170556,0.001370278
2015-12-30 07:00,0.964661667,-0.002000000,0.966661667,-0.002000000
2015-12-30 06:00,1.355175000,-0.002000000,1.357175000,-0.002000000
2015-12-30 05:00,1.420938889,-0.002000000,1.422938889,-0.002000000
2015-12-30 04:00,1.115596389,-0.002000000,1.117596389,-0.002000000
2015-12-30 03:00,0.380700556,-0.002000000,0.382700556,-0.002000000
2015-12-30 02:00,0.345806111,-0.002000000,0.347806111,-0.002000000
2015-12-30 01:00,0.393835278,-0.002000000,0.395835278,-0.002000000
2015-12-30 00:00,0.381606944,-0.002000000,0.383606944,-0.002000000
2015-12-29 23:00,0.620123611,-0.002000000,0.622123611,-0.002000000
2015-12-29 22:00,0.752801944,-0.002000000,0.754801944,-0.002000000
2015-12-29 21:00,0.860413889,-0.002000000,0.862413889,-0.002000000
2015-12-29 20:00,1.055696389,-0.002000278,1.057696667,-0.002000278
2015-12-29 19:00,0.738084167,-0.002000000,0.740084167,-0.002000000
2015-12-29 18:00,0.652111111,0.004503333,0.647607778,0.004503333
2015-12-29 17:00,0.494062778,0.167446389,0.326616389,0.167446389
2015-12-29 16:00,0.563562500,0.651400278,-0.087837778,0.651400278
2015-12-29 15:00,0.647027222,1.104684444,-0.457657222,1.104684444
2015-12-29 14:00,1.224448889,1.411919722,-0.187470833,1.411919722
2015-12-29 13:00,2.150829167,1.272315556,0.878513611,1.272315556
2015-12-29 12:00,1.300754722,0.758256111,0.542498611,0.758256111
2015-12-29 11:00,0.576923333,0.604669444,-0.027746111,0.604669444
2015-12-29 10:00,0.976568611,0.215595000,0.760973611,0.215595000
2015-12-29 09:00,1.289485556,0.150062778,1.139422778,0.150062778
2015-12-29 08:00,2.212878611,-0.001522778,2.214401389,-0.001522778
2015-12-29 07:00,2.014989444,-0.002000000,2.016989444,-0.002000000
2015-12-29 06:00,1.991408333,-0.002000000,1.993408333,-0.002000000
2015-12-29 05:00,2.048158611,-0.002000000,2.050158611,-0.002000000
2015-12-29 04:00,2.009169167,-0.002000000,2.011169167,-0.002000000
2015-12-29 03:00,2.048388056,-0.002000000,2.050388056,-0.002000000
2015-12-29 02:00,2.021963333,-0.002000000,2.023963333,-0.002000000
2015-12-29 01:00,2.028208889,-0.002000000,2.030208889,-0.002000000
2015-12-29 00:00,2.272529167,-0.002000000,2.274529167,-0.002000000
2015-12-28 23:00,2.426342500,-0.002000000,2.428342500,-0.002000000
2015-12-28 22:00,1.966981389,-0.002000000,1.968981389,-0.002000000
2015-12-28 21:00,1.005983056,-0.002000000,1.007983056,-0.002000000
2015-12-28 20:00,1.601328611,-0.002000000,1.603328611,-0.002000000
2015-12-28 19:00,1.444216111,-0.002000000,1.446216111,-0.002000000
2015-12-28 18:00,2.277839722,-0.002000000,2.279839722,-0.002000000
2015-12-28 17:00,1.128448889,0.004406111,1.124042778,0.004406111
2015-12-28 16:00,1.963376667,0.074833056,1.888543611,0.074833056
2015-12-28 15:00,0.606933611,0.171360278,0.435573333,0.171360278
2015-12-28 14:00,3.766486389,0.372378611,3.394107778,0.372378611
2015-12-28 13:00,3.065215556,0.474343889,2.590871667,0.474343889
2015-12-28 12:00,2.491936111,0.503510000,1.988426111,0.503510000
2015-12-28 11:00,2.279495000,0.338236389,1.941258611,0.338236389
2015-12-28 10:00,2.776038056,0.240684444,2.535353611,0.240684444
2015-12-28 09:00,2.178280833,0.060714167,2.117566667,0.060714167
2015-12-28 08:00,2.065995833,-0.001985000,2.067980833,-0.001985000
2015-12-28 07:00,1.995709167,-0.002000000,1.997709167,-0.002000000
2015-12-28 06:00,1.071328611,-0.002000000,1.073328611,-0.002000000
2015-12-28 05:00,0.380357222,-0.002000000,0.382357222,-0.002000000
2015-12-28 04:00,0.399255833,-0.002000000,0.401255833,-0.002000000
2015-12-28 03:00,0.304256944,-0.002000000,0.306256944,-0.002000000
2015-12-28 02:00,0.307066944,-0.002000000,0.309066944,-0.002000000
2015-12-28 01:00,0.344761111,-0.002000000,0.346761111,-0.002000000
2015-12-28 00:00,0.481064722,-0.002000000,0.483064722,-0.002000000
2015-12-27 23:00,0.695692500,-0.002000000,0.697692500,-0.002000000
2015-12-27 22:00,0.764798333,-0.002000000,0.766798333,-0.002000000
2015-12-27 21:00,0.868406667,-0.002000000,0.870406667,-0.002000000
2015-12-27 20:00,0.809321389,-0.002000000,0.811321389,-0.002000000
2015-12-27 19:00,0.970301389,-0.002000000,0.972301389,-0.002000000
2015-12-27 18:00,0.764103056,-0.001844167,0.765947222,-0.001844167
2015-12-27 17:00,0.669954444,0.060022778,0.609931667,0.060022778
2015-12-27 16:00,1.388371111,0.039419444,1.348951667,0.039419444
2015-12-27 15:00,2.365495000,0.008082778,2.357412222,0.008082778
2015-12-27 14:00,2.338985556,-0.003837222,2.342822778,-0.003837222
2015-12-27 13:00,2.346992222,0.036391667,2.310600556,0.036391667
2015-12-27 12:00,1.558888333,-0.001523889,1.560412222,-0.001523889
2015-12-27 11:00,0.843852500,-0.003876111,0.847728611,-0.003876111
2015-12-27 10:00,0.933292778,0.001385000,0.931907778,0.001385000
2015-12-27 09:00,0.514573056,-0.003138889,0.517711944,-0.003138889
2015-12-27 08:00,0.288446389,-0.002000000,0.290446389,-0.002000000
2015-12-27 07:00,0.278264167,-0.002000000,0.280264167,-0.002000000
2015-12-27 06:00,0.284631111,-0.002000000,0.286631111,-0.002000000
2015-12-27 05:00,0.281175833,-0.002000000,0.283175833,-0.002000000
2015-12-27 04:00,0.302918333,-0.002000000,0.304918333,-0.002000000
2015-12-27 03:00,0.312357222,-0.002000000,0.314357222,-0.002000000
2015-12-27 02:00,0.281834722,-0.002000000,0.283834722,-0.002000000
2015-12-27 01:00,0.342686389,-0.002000000,0.344686389,-0.002000000
2015-12-27 00:00,0.490339722,-0.002000000,0.492339722,-0.002000000
2015-12-26 23:00,0.646241389,-0.002000000,0.648241389,-0.002000000
2015-12-26 22:00,0.686853611,-0.002000000,0.688853611,-0.002000000
2015-12-26 21:00,0.647419167,-0.002000000,0.649419167,-0.002000000
2015-12-26 20:00,0.694958611,-0.002000000,0.696958611,-0.002000000
2015-12-26 19:00,1.863366944,-0.002000000,1.865366944,-0.002000000
2015-12-26 18:00,0.723080000,-0.002000000,0.725080000,-0.002000000
2015-12-26 17:00,0.864435278,0.079683333,0.784751944,0.079683333
2015-12-26 16:00,2.823900000,0.319501944,2.504398056,0.319501944
2015-12-26 15:00,2.165861389,0.376094167,1.789767222,0.376094167
2015-12-26 14:00,1.959203889,0.619630000,1.339573889,0.619630000
2015-12-26 13:00,1.959166944,0.593861389,1.365305556,0.593861389
2015-12-26 12:00,1.328075833,0.493988333,0.834087500,0.493988333
2015-12-26 11:00,0.505062500,0.233858889,0.271203611,0.233858889
2015-12-26 10:00,0.658320833,0.167276944,0.491043889,0.167276944
2015-12-26 09:00,0.685352500,0.057964444,0.627388056,0.057964444
2015-12-26 08:00,0.275361111,-0.002000000,0.277361111,-0.002000000
2015-12-26 07:00,0.306799167,-0.002000000,0.308799167,-0.002000000
2015-12-26 06:00,0.315303611,-0.002000000,0.317303611,-0.002000000
2015-12-26 05:00,0.288530833,-0.002000000,0.290530833,-0.002000000
2015-12-26 04:00,0.319240000,-0.002000000,0.321240000,-0.002000000
2015-12-26 03:00,0.312962222,-0.002000000,0.314962222,-0.002000000
2015-12-26 02:00,0.297430556,-0.002000000,0.299430556,-0.002000000
2015-12-26 01:00,0.361703333,-0.002000000,0.363703333,-0.002000000
2015-12-26 00:00,1.433948889,-0.002000000,1.435948889,-0.002000000
2015-12-25 23:00,0.970845833,-0.002000000,0.972845833,-0.002000000
2015-12-25 22:00,0.833111667,-0.002000000,0.835111667,-0.002000000
2015-12-25 21:00,0.948525278,-0.002000000,0.950525278,-0.002000000
2015-12-25 20:00,1.319065556,-0.002000000,1.321065556,-0.002000000
2015-12-25 19:00,1.735366944,-0.002000000,1.737366944,-0.002000000
2015-12-25 18:00,1.728395278,-0.002000000,1.730395278,-0.002000000
2015-12-25 17:00,1.635189722,0.083419444,1.551770278,0.083419444
2015-12-25 16:00,1.527555833,0.436961389,1.090594444,0.436961389
2015-12-25 15:00,2.109713333,1.001618333,1.108095000,1.001618333
2015-12-25 14:00,2.287712778,1.250680278,1.037032500,1.250680278
2015-12-25 13:00,2.275806944,1.333796389,0.942010556,1.333796389
2015-12-25 12:00,1.607448611,1.042815000,0.564633611,1.042815000
2015-12-25 11:00,0.550258056,0.513419444,0.036838611,0.513419444
2015-12-25 10:00,0.328962500,0.104098056,0.224864444,0.104098056
2015-12-25 09:00,0.305083889,0.045786111,0.259297778,0.045786111
2015-12-25 08:00,0.286675833,-0.000072500,0.286748333,-0.000072500
2015-12-25 07:00,0.300225000,-0.002000000,0.302225000,-0.002000000
2015-12-25 06:00,0.311531389,-0.002000000,0.313531389,-0.002000000
2015-12-25 05:00,0.397642222,-0.002000000,0.399642222,-0.002000000
2015-12-25 04:00,0.291815000,-0.002000000,0.293815000,-0.002000000
2015-12-25 03:00,0.295004444,-0.002000000,0.297004444,-0.002000000
2015-12-25 02:00,0.296070833,-0.002000000,0.298070833,-0.002000000
2015-12-25 01:00,0.369931111,-0.002000000,0.371931111,-0.002000000
2015-12-25 00:00,0.535760000,-0.002000000,0.537760000,-0.002000000
2015-12-24 23:00,0.811096111,-0.002000000,0.813096111,-0.002000000
2015-12-24 22:00,0.781345000,-0.002000000,0.783345000,-0.002000000
2015-12-24 21:00,0.406195556,-0.002000000,0.408195556,-0.002000000
2015-12-24 20:00,0.387190833,-0.002000000,0.389190833,-0.002000000
2015-12-24 19:00,0.380001667,-0.002001389,0.382003056,-0.002001389
2015-12-24 18:00,0.374888333,-0.001375833,0.376264167,-0.001375833
2015-12-24 17:00,0.513370833,0.047881667,0.465489167,0.047881667
2015-12-24 16:00,1.141166111,0.488550000,0.652616111,0.488550000
2015-12-24 15:00,2.207972500,0.967387778,1.240584722,0.967387778
2015-12-24 14:00,2.271577222,1.285746111,0.985831111,1.285746111
2015-12-24 13:00,2.255442222,1.388715278,0.866726944,1.388715278
2015-12-24 12:00,1.448516111,1.000374444,0.448141667,1.000374444
2015-12-24 11:00,0.699154444,0.400915556,0.298238889,0.400915556
2015-12-24 10:00,0.791826667,0.094427778,0.697398889,0.094427778
2015-12-24 09:00,0.386084444,0.050715278,0.335369167,0.050715278
2015-12-24 08:00,0.295897778,0.000159722,0.295738056,0.000159722
2015-12-24 07:00,0.279890833,-0.002000000,0.281890833,-0.002000000
2015-12-24 06:00,0.286602222,-0.002000000,0.288602222,-0.002000000
2015-12-24 05:00,0.274393056,-0.002000000,0.276393056,-0.002000000
2015-12-24 04:00,0.282421944,-0.002000000,0.284421944,-0.002000000
2015-12-24 03:00,0.312665000,-0.002000000,0.314665000,-0.002000000
2015-12-24 02:00,0.280896667,-0.002000000,0.282896667,-0.002000000
2015-12-24 01:00,0.345638611,-0.002000000,0.347638611,-0.002000000
2015-12-24 00:00,0.414958611,-0.002000000,0.416958611,-0.002000000
2015-12-23 23:00,0.681673333,-0.002000000,0.683673333,-0.002000000
2015-12-23 22:00,0.726647222,-0.002000000,0.728647222,-0.002000000
2015-12-23 21:00,0.730661389,-0.002000000,0.732661389,-0.002000000
2015-12-23 20:00,0.689926389,-0.002000000,0.691926389,-0.002000000
2015-12-23 19:00,0.923058889,-0.002000000,0.925058889,-0.002000000
2015-12-23 18:00,0.936362778,0.001965000,0.934397778,0.001965000
2015-12-23 17:00,0.417115000,0.104063056,0.313051944,0.104063056
2015-12-23 16:00,1.013690000,0.497821667,0.515868333,0.497821667
2015-12-23 15:00,2.157623611,0.978585833,1.179037778,0.978585833
2015-12-23 14:00,2.130655000,1.364131667,0.766523333,1.364131667
2015-12-23 13:00,2.207145833,1.433333056,0.773812778,1.433333056
2015-12-23 12:00,2.119397778,1.035788056,1.083609722,1.035788056
2015-12-23 11:00,1.095531667,0.411967500,0.683564167,0.411967500
2015-12-23 10:00,0.552648889,0.090375833,0.462273056,0.090375833
2015-12-23 09:00,0.515793611,0.069725000,0.446068611,0.069725000
2015-12-23 08:00,0.291403611,0.007845556,0.283558056,0.007845556
2015-12-23 07:00,0.293057222,-0.002000000,0.295057222,-0.002000000
2015-12-23 06:00,0.287966389,-0.002000000,0.289966389,-0.002000000
2015-12-23 05:00,0.290982222,-0.002000000,0.292982222,-0.002000000
2015-12-23 04:00,0.296943333,-0.002000000,0.298943333,-0.002000000
2015-12-23 03:00,0.288623333,-0.002000000,0.290623333,-0.002000000
2015-12-23 02:00,0.307946389,-0.002000000,0.309946389,-0.002000000
2015-12-23 01:00,0.348543056,-0.002000000,0.350543056,-0.002000000
2015-12-23 00:00,0.485900278,-0.002000000,0.487900278,-0.002000000
2015-12-22 23:00,0.697373333,-0.002000000,0.699373333,-0.002000000
2015-12-22 22:00,0.816217222,-0.002000000,0.818217222,-0.002000000
2015-12-22 21:00,0.787925833,-0.002001667,0.789927500,-0.002001667
2015-12-22 20:00,0.684070833,-0.002000000,0.686070833,-0.002000000
2015-12-22 19:00,0.787089444,-0.002000000,0.789089444,-0.002000000
2015-12-22 18:00,0.640847222,0.004393056,0.636454167,0.004393056
2015-12-22 17:00,0.287911944,0.194926389,0.092985556,0.194926389
2015-12-22 16:00,0.798464722,0.497495278,0.300969444,0.497495278
2015-12-22 15:00,1.930169444,0.982535000,0.947634444,0.982535000
2015-12-22 14:00,2.159254167,1.361247222,0.798006944,1.361247222
2015-12-22 13:00,2.257445000,1.386704167,0.870740833,1.386704167
2015-12-22 12:00,1.391477500,1.040686944,0.350790556,1.040686944
2015-12-22 11:00,0.966475833,0.615730278,0.350745556,0.615730278
2015-12-22 10:00,0.696565000,0.375587222,0.320977778,0.375587222
2015-12-22 09:00,0.478142222,0.081015000,0.397127222,0.081015000
2015-12-22 08:00,0.309616389,0.001436944,0.308179444,0.001436944
2015-12-22 07:00,0.346158333,-0.002000000,0.348158333,-0.002000000
2015-12-22 06:00,0.316693889,-0.002000000,0.318693889,-0.002000000
2015-12-22 05:00,0.256992778,-0.002000000,0.258992778,-0.002000000
2015-12-22 04:00,0.331957222,-0.002000000,0.333957222,-0.002000000
2015-12-22 03:00,0.374161389,-0.002000000,0.376161389,-0.002000000
2015-12-22 02:00,0.307357778,-0.002000000,0.309357778,-0.002000000
2015-12-22 01:00,0.322830278,-0.002000000,0.324830278,-0.002000000
2015-12-22 00:00,0.358867222,-0.002000000,0.360867222,-0.002000000
2015-12-21 23:00,0.655396111,-0.002000000,0.657396111,-0.002000000
2015-12-21 22:00,0.684049722,-0.002000000,0.686049722,-0.002000000
2015-12-21 21:00,0.684821667,-0.002000000,0.686821667,-0.002000000
2015-12-21 20:00,0.698221667,-0.002000000,0.700221667,-0.002000000
2015-12-21 19:00,1.133954167,-0.002000000,1.135954167,-0.002000000
2015-12-21 18:00,0.778945556,-0.001635278,0.780580833,-0.001635278
2015-12-21 17:00,0.702596111,0.042804722,0.659791389,0.042804722
2015-12-21 16:00,1.086716944,0.622486111,0.464230833,0.622486111
2015-12-21 15:00,2.205665833,0.985948056,1.219717778,0.985948056
2015-12-21 14:00,2.331195556,1.364980278,0.966215278,1.364980278
2015-12-21 13:00,2.253281111,1.288006667,0.965274444,1.288006667
2015-12-21 12:00,1.282308611,0.790123889,0.492184722,0.790123889
2015-12-21 11:00,4.045790278,0.380906389,3.664883889,0.380906389
2015-12-21 10:00,4.473330556,0.246870556,4.226460000,0.246870556
2015-12-21 09:00,0.812151111,0.111514722,0.700636389,0.111514722
2015-12-21 08:00,0.288108889,0.001152500,0.286956389,0.001152500
2015-12-21 07:00,0.289309722,-0.002000000,0.291309722,-0.002000000
2015-12-21 06:00,0.289182222,-0.002000000,0.291182222,-0.002000000
2015-12-21 05:00,0.305528056,-0.002000000,0.307528056,-0.002000000
2015-12-21 04:00,0.301246389,-0.002000000,0.303246389,-0.002000000
2015-12-21 03:00,0.278641111,-0.002000000,0.280641111,-0.002000000
2015-12-21 02:00,0.286269722,-0.002000000,0.288269722,-0.002000000
2015-12-21 01:00,0.355965556,-0.002000000,0.357965556,-0.002000000
2015-12-21 00:00,0.420820556,-0.002000000,0.422820556,-0.002000000
2015-12-20 23:00,0.620088056,-0.002000000,0.622088056,-0.002000000
2015-12-20 22:00,0.697638056,-0.002000000,0.699638056,-0.002000000
2015-12-20 21:00,0.742893611,-0.002000000,0.744893611,-0.002000000
2015-12-20 20:00,0.847174167,-0.002000000,0.849174167,-0.002000000
2015-12-20 19:00,1.482463056,-0.002000000,1.484463056,-0.002000000
2015-12-20 18:00,1.097725000,-0.000387222,1.098112222,-0.000387222
2015-12-20 17:00,0.629025556,0.016233056,0.612792500,0.016233056
2015-12-20 16:00,1.270355278,0.088509444,1.181845833,0.088509444
2015-12-20 15:00,2.248299722,0.163739444,2.084560278,0.163739444
2015-12-20 14:00,2.094261389,0.435078333,1.659183056,0.435078333
2015-12-20 13:00,1.955112222,0.422141944,1.532970278,0.422141944
2015-12-20 12:00,1.113795278,0.283288889,0.830506389,0.283288889
2015-12-20 11:00,0.463574167,0.205992500,0.257581667,0.205992500
2015-12-20 10:00,0.800827222,0.149014444,0.651812778,0.149014444
2015-12-20 09:00,0.591839444,0.023340000,0.568499444,0.023340000
2015-12-20 08:00,0.309119167,-0.002000000,0.311119167,-0.002000000
2015-12-20 07:00,0.286255556,-0.002000000,0.288255556,-0.002000000
2015-12-20 06:00,0.342345556,-0.002000000,0.344345556,-0.002000000
2015-12-20 05:00,0.271271667,-0.002000000,0.273271667,-0.002000000
2015-12-20 04:00,0.328089444,-0.002000000,0.330089444,-0.002000000
2015-12-20 03:00,0.301151667,-0.002000000,0.303151667,-0.002000000
2015-12-20 02:00,0.262988056,-0.002000000,0.264988056,-0.002000000
2015-12-20 01:00,0.370133889,-0.002000000,0.372133889,-0.002000000
2015-12-20 00:00,0.450337778,-0.002000000,0.452337778,-0.002000000
2015-12-19 23:00,0.635788889,-0.002000000,0.637788889,-0.002000000
2015-12-19 22:00,0.604836667,-0.002000000,0.606836667,-0.002000000
2015-12-19 21:00,0.408886389,-0.002000000,0.410886389,-0.002000000
2015-12-19 20:00,0.421177500,-0.002000000,0.423177500,-0.002000000
2015-12-19 19:00,0.488154722,-0.002000000,0.490154722,-0.002000000
2015-12-19 18:00,0.917329722,-0.000444167,0.917773889,-0.000444167
2015-12-19 17:00,0.617670833,0.060611667,0.557059167,0.060611667
2015-12-19 16:00,1.028050000,0.496738056,0.531311944,0.496738056
2015-12-19 15:00,2.234241389,1.001288333,1.232953056,1.001288333
2015-12-19 14:00,1.945665000,1.418637222,0.527027778,1.418637222
2015-12-19 13:00,2.021597222,1.492938333,0.528658889,1.492938333
2015-12-19 12:00,1.582708611,1.103016111,0.479692500,1.103016111
2015-12-19 11:00,0.852445000,0.458598889,0.393846111,0.458598889
2015-12-19 10:00,1.045787778,0.103802222,0.941985556,0.103802222
2015-12-19 09:00,1.133940556,0.054836944,1.079103611,0.054836944
2015-12-19 08:00,0.489161944,0.001320833,0.487841111,0.001320833
2015-12-19 07:00,1.048745000,-0.002000000,1.050745000,-0.002000000
2015-12-19 06:00,1.096274722,-0.002000000,1.098274722,-0.002000000
2015-12-19 05:00,0.462886111,-0.002000000,0.464886111,-0.002000000
2015-12-19 04:00,0.903093333,-0.002000000,0.905093333,-0.002000000
2015-12-19 03:00,0.429200278,-0.002000000,0.431200278,-0.002000000
2015-12-19 02:00,0.920514722,-0.002000000,0.922514722,-0.002000000
2015-12-19 01:00,0.350928056,-0.002000000,0.352928056,-0.002000000
2015-12-19 00:00,0.475416389,-0.002000000,0.477416389,-0.002000000
2015-12-18 23:00,0.789049444,-0.002000000,0.791049444,-0.002000000
2015-12-18 22:00,0.845013333,-0.002000000,0.847013333,-0.002000000
2015-12-18 21:00,0.996153056,-0.002000000,0.998153056,-0.002000000
2015-12-18 20:00,0.918335556,-0.002000000,0.920335556,-0.002000000
2015-12-18 19:00,1.116036667,-0.002000000,1.118036667,-0.002000000
2015-12-18 18:00,0.763341111,-0.002235278,0.765576389,-0.002235278
2015-12-18 17:00,0.658703611,0.054989722,0.603713889,0.054989722
2015-12-18 16:00,0.641479167,0.497089722,0.144389444,0.497089722
2015-12-18 15:00,0.518743056,1.008097222,-0.489354167,1.008097222
2015-12-18 14:00,0.606862222,1.432110000,-0.825247778,1.432110000
2015-12-18 13:00,0.531812222,1.516403056,-0.984590833,1.516403056
2015-12-18 12:00,1.035144444,1.141601389,-0.106456944,1.141601389
2015-12-18 11:00,0.587878611,0.512607500,0.075271111,0.512607500
2015-12-18 10:00,0.810883056,0.139523056,0.671360000,0.139523056
2015-12-18 09:00,1.701983889,0.065008056,1.636975833,0.065008056
2015-12-18 08:00,2.023635278,0.002533056,2.021102222,0.002533056
2015-12-18 07:00,2.068045833,-0.002000000,2.070045833,-0.002000000
2015-12-18 06:00,2.004873611,-0.002000000,2.006873611,-0.002000000
2015-12-18 05:00,1.623575833,-0.002000000,1.625575833,-0.002000000
2015-12-18 04:00,1.823834722,-0.002000000,1.825834722,-0.002000000
2015-12-18 03:00,0.935781111,-0.002000000,0.937781111,-0.002000000
2015-12-18 02:00,0.597470833,-0.002000000,0.599470833,-0.002000000
2015-12-18 01:00,0.376364167,-0.002000000,0.378364167,-0.002000000
2015-12-18 00:00,0.424198056,-0.002000000,0.426198056,-0.002000000
2015-12-17 23:00,0.722796389,-0.002000000,0.724796389,-0.002000000
2015-12-17 22:00,0.664682500,-0.002000000,0.666682500,-0.002000000
2015-12-17 21:00,0.711191944,-0.002000000,0.713191944,-0.002000000
2015-12-17 20:00,0.668410556,-0.002000000,0.670410556,-0.002000000
2015-12-17 19:00,1.159640556,-0.002000000,1.161640556,-0.002000000
2015-12-17 18:00,0.610925556,0.000908056,0.610017500,0.000908056
2015-12-17 17:00,0.613578056,0.051492500,0.562085556,0.051492500
2015-12-17 16:00,0.613565000,0.487047222,0.126517778,0.487047222
2015-12-17 15:00,0.755486667,1.000959722,-0.245473056,1.000959722
2015-12-17 14:00,0.649158333,1.427020833,-0.777862500,1.427020833
2015-12-17 13:00,3.462857778,1.500226944,1.962630833,1.500226944
2015-12-17 12:00,2.024596389,1.127690833,0.896905556,1.127690833
2015-12-17 11:00,3.153987500,0.482874167,2.671113333,0.482874167
2015-12-17 10:00,2.978073056,0.115160833,2.862912222,0.115160833
2015-12-17 09:00,1.372260556,0.058359722,1.313900833,0.058359722
2015-12-17 08:00,2.242764722,0.001909167,2.240855556,0.001909167
2015-12-17 07:00,2.008483889,-0.002000000,2.010483889,-0.002000000
2015-12-17 06:00,1.235867778,-0.002000000,1.237867778,-0.002000000
2015-12-17 05:00,1.576935833,-0.002000000,1.578935833,-0.002000000
2015-12-17 04:00,1.341476111,-0.002000000,1.343476111,-0.002000000
2015-12-17 03:00,1.179202778,-0.002000000,1.181202778,-0.002000000
2015-12-17 02:00,0.314705556,-0.002000000,0.316705556,-0.002000000
2015-12-17 01:00,0.986388611,-0.002000000,0.988388611,-0.002000000
2015-12-17 00:00,0.365854722,-0.002000000,0.367854722,-0.002000000
2015-12-16 23:00,0.510729167,-0.002000000,0.512729167,-0.002000000
2015-12-16 22:00,0.730329167,-0.002000000,0.732329167,-0.002000000
2015-12-16 21:00,0.877216389,-0.002000000,0.879216389,-0.002000000
2015-12-16 20:00,0.940864444,-0.002000000,0.942864444,-0.002000000
2015-12-16 19:00,1.207774722,-0.002000000,1.209774722,-0.002000000
2015-12-16 18:00,0.891525000,-0.003395278,0.894920278,-0.003395278
2015-12-16 17:00,0.411001111,0.039729444,0.371271667,0.039729444
2015-12-16 16:00,1.227624722,0.496759722,0.730865000,0.496759722
2015-12-16 15:00,1.940024444,1.020799444,0.919225000,1.020799444
2015-12-16 14:00,1.927828056,1.445404167,0.482423889,1.445404167
2015-12-16 13:00,1.932874167,1.532257778,0.400616389,1.532257778
2015-12-16 12:00,2.116165000,1.190802778,0.925362222,1.190802778
2015-12-16 11:00,1.737944722,0.510623333,1.227321389,0.510623333
2015-12-16 10:00,0.473739167,0.295382778,0.178356389,0.295382778
2015-12-16 09:00,0.422603611,0.157943333,0.264660278,0.157943333
2015-12-16 08:00,0.582835000,0.003323889,0.579511111,0.003323889
2015-12-16 07:00,0.466875000,-0.002000000,0.468875000,-0.002000000
2015-12-16 06:00,0.327508056,-0.002000000,0.329508056,-0.002000000
2015-12-16 05:00,0.293892778,-0.002000000,0.295892778,-0.002000000
2015-12-16 04:00,0.280976667,-0.002000000,0.282976667,-0.002000000
2015-12-16 03:00,0.284990000,-0.002000000,0.286990000,-0.002000000
2015-12-16 02:00,0.298373333,-0.002000000,0.300373333,-0.002000000
2015-12-16 01:00,0.318114722,-0.002000000,0.320114722,-0.002000000
2015-12-16 00:00,0.414722778,-0.002000000,0.416722778,-0.002000000
2015-12-15 23:00,0.645360833,-0.002000000,0.647360833,-0.002000000
